,Doc Text,Sentiment
6417,class action law suit may file american lose job home due help insert fraud obama,Negative
1395,lmfao saw white old man scream window like stop romney romney ha,Neutral
3715,gov romney long become rich take turn elitist douche townhallquestions,Negative
4619,good news obama elevation hofstra univ sea level,Neutral
3960,op ed spencer black clear obama good environment,Positive
3300,wan na romney romney halloween feel like scary costume,Negative
822,recent tpc analysis romney romney tax plan skew romney taxplan,Negative
6121,romney win first round emperor clothes,Positive
4186,see michelle obama line bathroom go nerdy school would problem,Neutral
3988,mrdpnt god bless america rap lyric mitt romney use tonight debate,Neutral
5165,romney talk,Neutral
3486,people realize failure obama hopefully smarten,Negative
2236,funny retire senator republicans endorse obama,Negative
6332,religious ohioan warm romney,Positive
1627,matter honey boo boo endorse obama think need hillbilly vote win also,Neutral
5851,excuse team romney obama pro con real person livin real life,Neutral
2115,gettin obama obama mail swag,Neutral
1416,answer debate question add believe fog war fog lie romney romney romney ryan,Positive
2770,woman vp debate call obama communist via,Neutral
4001,make chuckle lot romney tax plan detail,Negative
4552,majority protestant pastor support romney obama dontcare,Positive
623,man people ohio annoy osu fan probably one vote obama make ohio swing state idiot moron,Neutral
5289,impressed president obama performance second debate sure earn double digit opinion poll,Positive
5302,terribleadvice vote romney,Negative
3718,brilliant romney elusive tax plan,Neutral
7030,favorite part debate mitt romney decide want president anymore start talk gibberish,Negative
2409,obama well,Positive
2137,either people call obama winner,Positive
1279,detail romney plan give specific require,Negative
4864,good job president obama general,Positive
3432,romney care lyin as,Negative
3819,politico unmet promise president obama cantafford tcot,Negative
1075,obama team hit back hard romney libya afp,Neutral
6100,mitt romney presidential walk randomnews,Negative
6166,exactly romney know come foreign policy,Negative
3262,romney wife look evil creepy,Neutral
4415,romney plan bring tax rate get people work pointingandlaughing romney sensata,Neutral
1385,obama campaign criticize gallup swing state poll,Neutral
328,romney tax cut plan add,Negative
2999,gravis colorado poll obama obama romney romney lv oct id r,Neutral
5419,obama voter prez act like prez last yr talk abt plan problem,Negative
6358,long since obama toss state dept bus libya fiasco,Negative
702,romney romney take campaign contribution overseas sign petition ask fec investigate,Neutral
1178,harvard economist martin feldstein princeton economist harvey rosen concede pay romney tax cut would require large,Negative
2657,greg sargent romney win obama avoid one thing obama urgently need prevent,Neutral
2984,realistically speak romney may change view point one many time know business teamromney,Positive
1422,obama pride lgbt americans obama video star zachary quinto wanda sykes chaz bono,Positive
2596,epic rap battle history present mitt romney v barack obama epic mainly honest abe show,Neutral
2350,obama get good point,Positive
665,every new day another chance romney romney tell lie,Negative
4562,way go yr old voter romney think obama tricked change bad change well,Positive
5869,soledad brien need start wear obama button,Neutral
4416,obama war key issue could lead lose pa,Negative
2948,obama obama one chill dude,Positive
1102,senator obama part time senator due campaign president obama part time president campaign nd term,Negative
4937,cbs cnn say president obama debate fox claim draw hmm cleansweep,Positive
3018,romney afraid lady view,Negative
2029,sorry guy four year obama go go much like last four,Negative
2997,whyyouontwitter koch brother romney want mine park land already place wild animal live,Negative
1240,laughable watch obama campaigner abc cbs nbc cnn msnbc brilliant,Neutral
764,romney romney hold extreme view would make thing bad middle class via huffpostpol,Negative
5900,romney bash china yet forever debt come bro give something good,Neutral
6901,expectation congress would effective romney recall st half obama admin,Neutral
6542,well worked obama like dog returninig vomit pig return slop can not run record,Negative
1751,gw bush romney make great president,Positive
1525,would nice call guest dance around question romney kid night,Neutral
1298,see many obama sign california last election people wallpaper house hope change,Negative
2273,people think romney romney completely cut financial aid could wrong,Neutral
867,gibbs obama energetic second debate election,Positive
4372,romney gain ground scrutiny rise tax libya,Positive
335,longtime george romney aide attack mitt basically confirm romney romney full shit via,Negative
1842,like way obama talk cocky,Negative
1514,stun president obama like power perk adulation wh position detail job,Negative
413,romney shady ridiculous conviction anything,Negative
5829,honestly candidate fault romney truly terrifies,Negative
5970,support obama legit explanation bad follow politics period,Positive
6704,ha ha big score obama comment end obama,Positive
1542,team romney way,Positive
1415,president obama tour wind turbine plant,Neutral
6281,report obama regime billion unused money consulate security time benghazi attack via,Negative
5499,obama sort walk one romney say obama attack obama stand attack,Neutral
1664,extended injury time obama romney guest commentator,Neutral
6425,argue someone ignorant like romney run president work favor,Negative
2586,mean go put name yo bio obama get michele bio,Neutral
4579,yo put room romney romney promise beat shit son,Negative
6606,thank candy put word obama mouth give good starting point,Negative
6049,obama use smoke good shit obama use smoke good shit,Negative
3491,one want take picture ann romney ugly,Neutral
3615,romney three kind inconsiderate idiot,Negative
5239,could see obama shrink romney talk real job obama never work real job life,Positive
5887,guess obama suck cuz wasnt rude like romney,Negative
2719,romney obama rasmussen daily track poll tuesday via,Neutral
59,reporter aware michelle vote yesterday obama thank goodness,Neutral
2805,obama ideology work never work never work ideology lead foreign policy econ catastrophe,Neutral
5532,still can not believe black man actually elect potus say romney romney can not believe either debate,Neutral
3571,obama romney come across hat know play golf together weekend cookout,Neutral
5152,romney crack china,Neutral
6431,graham white house either misleading incompetent libya sen graham accuse obama administration,Negative
3589,yes get social medium listen closely romney whip good,Neutral
3487,aunty say votin fa romney romney caus obama smoke much caus lip blk lmmfao,Neutral
3679,nice dig romney clever already election want push,Neutral
4325,romney romney dishonest speech nogop sensata,Negative
2929,america failure appreciate europe lead role world obama obama,Neutral
254,romneydebatetips obama brings gm ask whether investor get screw bailout sue yet,Negative
1858,government create job romney romney,Negative
4296,million muppet march plan protest romney romney big bird death threat fb,Negative
2850,live coverage obama romney square second presidential debate common dream,Neutral
4122,mine barack obama fair enough,Positive
7178,romney win debate economy president retort romney powerful indictment economic record b,Positive
1806,wonder many biology health care major fan obama care,Neutral
4253,team romney would say anything get elect moderate romney mtp,Negative
5634,obama need end fun hofdebate romney obama well,Positive
6491,wait wait romney first name willard know,Neutral
7182,shock shocked romney binder full woman initiative via,Negative
4194,electric car battery maker system file bankruptcy many great job potus obama disgrace,Negative
3746,jeffrey anderson threat obama second term tcot palin,Neutral
5266,obama call mitt lie,Positive
5353,really care obama,Negative
1292,obama care union parent seek high grade teacher kid piss u,Negative
3755,orig tweet u respond abt racism display romney rally write dixie ucameu triedu fail bye,Negative
5274,michael kirk romney romney plausible telegraph,Positive
2687,koch brother worker vote romney else,Neutral
3395,debate rise garden presidential statement mark obama say american always clearly talk specifically benghazi,Neutral
1007,romney work bain since give answer run obama work usa unable answer libya,Positive
5037,obama thug,Negative
1645,available interview discuss article unmet obama promise,Negative
2936,romney ryan love north face founder find ironic north face seem become clear favorite,Neutral
7195,bitch like obama bitch want food stamp lmao,Neutral
3302,wan na hear joke romney romney,Negative
5898,eye look romney eye shadysnake,Neutral
728,nothing bad happen last year obama fault ok,Neutral
6897,momentum go romney way look like winner obama offer us last disastrous four year,Negative
872,tried demonize president obama right church,Negative
997,romney romney bain capital grim reaper business see american job dead sensata,Negative
217,confident obama help fightforjobs continue fightforjobs,Positive
4795,detail right take obama tdsbreakingnews cnn foxnews cnbc abc,Neutral
3085,joke aside obama solid handle well,Positive
5597,course mr obama wait bring end can not explain wow worry potus,Positive
6752,poll obama declared debate winner instant poll cbs news poker entertainment,Positive
1533,romney myth support math fact even partial truth,Negative
4923,yeah pretty much romney well get sniped get elect sorrynotsorry,Neutral
1455,laura many people injure kill result obama administration publicize anti islam film,Negative
3702,shall burst likability bubble much hope rude aggressive romney handle,Positive
921,updated electoral map see likely romney win lean state median calculation recent rcp polling,Positive
1118,romney last year governor public policy institute ny rank th expensive state business,Negative
1233,need blue matter intro op campaign strategy obama hq philly awesome bkb,Neutral
2557,last romney tax plan explain,Neutral
5259,yes obama,Positive
2800,hillary problem fog war obama problem fog bore debate,Neutral
2990,dumb hoe county option mitt romney get elect bet hoe get nomo checcks,Neutral
2743,new david corn video help expose romney tie terrify right wing fanatic via,Neutral
3495,many people obama bandwagon solely black,Negative
6282,fox news turn romney criticizes impossible tax cut math via,Negative
2602,accord irs big bird net worth actually great mitt romney tcot,Neutral
986,speak rich say obama raise tax want rich pay fair amount tax pay,Positive
4460,obama talk math talk math trillion deficit math million unemployed math economy,Neutral
4655,repeat question even romney get president gunna lie tell america anyways,Negative
2821,obama refuse use buck stop think might construe racial slur,Neutral
1335,hey ohio pa detroit others remember saved auto industry thousand job president obama romney romney,Positive
3922,obama endorse warren senate hill ballot box,Neutral
7059,help romney ryan turn around usa contributing,Positive
4099,romney surrogate giuliani admit gop exploit libya incident political gain disgustingfail p,Negative
4828,romney make everything,Neutral
1237,big difference romney blame video week intel report clearly show otherwise,Positive
2891,usa election via obama dominates twitter lead romney viral battle infographics,Neutral
3447,accord poll undecided voter barack obama narrowly last night presidential debate narrow win still win,Positive
3502,wonder romney romney policy next week debate,Neutral
5543,romney obama wonder many time obama crowley shout romney,Negative
2923,obama tax policy small business get biden ryan argument million per year consider smallbusiness dscs,Neutral
4911,yea hand obama one,Positive
4790,poll romney even woman lead obama swing state,Positive
6368,astonish obama tech boom want talk obama surprisingly unwilling,Negative
6160,coal miner fight back obama lie shall lose job relected,Negative
5789,half u nigga like obama black thats mccain lose romney go lose,Neutral
2587,candidate like mardi gras well obama romney,Neutral
3022,obama lick nut,Negative
127,something know obama really like people throw people bus easily,Negative
6336,obama offer change racists change get away racist,Positive
1875,set people straight obama,Positive
5410,show video obama effective president may work bos think ur country,Negative
5186,another obama lie,Negative
6151,obama give opinion nicki mariah,Neutral
4345,chris stevens dad tell romney stop politicizing ambassador death,Neutral
5735,one talk real issue michelle obama ann romney wore hot pink,Neutral
701,obama pay hillary take responsibility something go,Negative
3725,stay away tight jean mitt romney voter teamhoodheat,Negative
2879,something romney face creep,Neutral
2037,think obama slighly substance deliver rhetoric lie well,Positive
5560,romney well stop talk shit china put lien america,Negative
7038,like chris hayes call mitt romney last night agree debate rule,Neutral
5623,stick chin obama punch hard obama debate,Positive
6654,god bless america president united state obama teambarack obama debatetownhall,Positive
5030,way romney walk annoy,Negative
2302,obama debate case close,Positive
913,obama plan presidential debate comeback virginia,Neutral
2547,holy crap mitt say anything rove koch others tell wat romney toy truth,Neutral
2466,oh let romney win let lobbyist white house via,Negative
7118,obama use usama bin laden kill political purpose,Negative
3381,think need woman romney tee shirt make election,Negative
4364,president romney romney get bottom unemployment rate,Negative
2765,feel like heard joke answer always penis obama obama sarah,Neutral
30,fuck mitt romney rick ross voice,Negative
3328,crush president would better job handle deficit voter choose romney issue margin,Neutral
4147,saw analysis say woman break romney number recently,Positive
6851,msnbc panel undecideds choose romney,Negative
2061,reason romney bad candidate political reasoning behind stop,Negative
2995,conservative mormon radical muslim may love romney still huge surprise give option,Negative
4704,celebrate good obama obama obama bama,Positive
5183,romney logic twist,Negative
4892,fuck romney,Negative
4754,yup take fl map see many romney bumper sticker around town encouraging sayfie,Positive
4386,romney bain sell american worker china via,Negative
854,romney romney people die health insurance via,Neutral
1176,obama use morgan freeman voice new commercial gon na win thatsnotevenfair,Positive
6920,woke read great comment apparently clear win obama second debate phew right world obama,Positive
6675,fun get rap can not abortion romney cunt,Negative
934,obama poor debate affirmative action president expose via tcot,Negative
182,doc channel cringe romney speak repugnant criminal candidate clothing,Negative
5942,love way romney look presidential sincere,Positive
2187,cool romney state rank first education country rank st way go bro debate,Positive
3264,personally go canvass door door romney spends entire first two minute next debate gangnam style,Negative
1861,obama win go post tweet via cotton field,Positive
5373,president obama woman right presidential debate hempstead,Neutral
3417,romney clearly eat chinese food lmfaoo real,Neutral
557,romney body language condescend tone towards woman include moderator show mindset sexist policy,Negative
2535,hillary obama late fall guy,Neutral
2239,obama keep hope alive good men,Positive
2028,romney romney refers facebook lady binder,Neutral
1744,say obama get tko romney tonight knock chicago bus driver uppercut go jail,Positive
339,saw obama brigade meadowbrook hofstradebate,Neutral
5095,romney talk economy like child book start author,Negative
2427,politics thousand gather support romney ryan ohio tcot teaparty p,Neutral
233,cnn romney romney make million invest company business iran,Negative
6341,registered vote please unless vote romney unregister even possible negative,Negative
1753,maybe mean say thing get good need mitt know,Positive
2684,obama campaign hand flyer tout dear leader kill bin laden weasel zipper,Neutral
4714,romney romney president kiss mormon as biitches,Positive
1489,today absolute must read romney romney new math job plan add,Negative
465,romney as bitchh dnt talk shyt relevant,Negative
4086,difference romney ryan romney even pretend give shit soupkitchen,Negative
6554,romney win landslide la vegas oddsmaker double prediction fox news via,Positive
4275,bus driver say unthinkable romney fan year old school bus driver wisconsin follow,Neutral
1335,barackobama,Neutral
3947,black people always sing rick ross song rich forever mitt romney win yo as go rich alright,Neutral
5006,debate obama would know balance sheet come bit butt funny,Negative
1444,obama need enema,Negative
2734,obama arlen specter always fighter via,Neutral
4855,obama drop bomb end nicely do debate,Positive
1631,obama team people spin room tonight biden hitting network morning show,Neutral
4011,mitt romney pay tax mitt romney pay tax,Negative
6715,cnn register voter poll tonight debate obama romney debate,Neutral
1497,believe anything free pay would respect romney ryan present blueprint showing,Neutral
60,obama debate around corner gaf security crazy,Neutral
4421,c mon p topprog know want romney nowplaying,Positive
4935,obama nation,Positive
4027,original liar endorses liar den thief least shock endorsement time obama back elizabeth warren,Negative
2712,romneys tax record invest america oh except romney fuck u,Neutral
2121,obama clean line tho,Positive
4781,miss get obama frat reunion soon,Neutral
4091,romney presidency pose threat woman health reproductive right,Negative
2934,million woman say goodbye plan parenthood near romney win,Negative
3971,responsible lie rice spew obama continue push blame else bush,Negative
2322,look september obama administration finally admit libya attack terrorism,Neutral
4680,matter time obama abject void leadrship cause empire crumble scandal single incident pattern,Negative
4279,fool get gwbush fool twice shall get romney run forrest run,Negative
5652,ann romney look happy end debate even look little rattled latism,Neutral
3171,obama lose debate,Negative
2539,truth real war woman hillary take fall obama must awful screw two president,Negative
6540,obama break point via r tire king jerk tar feather asshole gop,Negative
5018,mt crowley admits romney right,Positive
129,top reason via tube clearly state agenda obama,Neutral
3845,virginia alot bho sign hell lot romney,Positive
4010,vote bronx obama week,Positive
680,national track poll today via scott rasmussen romney obama romney point florida,Positive
5179,great job obama,Positive
231,obama elect president cry white guy next,Neutral
4217,book might stop romney romney become president save usa corp takeover,Negative
6672,gon na complain moderator debate mean mitt romney lose obama,Neutral
567,mitt romney know pain middle class female,Negative
5445,notice romney step forward answer question obama stay back step well debate,Neutral
168,love people passionate politics obama gon na fuck country like dude let eat burrito peace,Neutral
790,vice president joe biden inaccuracy romney ryan foreign policy via,Negative
2237,wish obama would show vigor last debate debate,Negative
5854,even like politics know obama liar debate debate,Negative
2896,former obama czar call romney douche cnn update jones apologizes via pathetic,Neutral
5195,could bitch slap creep romney day long,Negative
3303,romney clue want binderfullofemptypages debate mittlies,Negative
1325,great news finally detail romney tax plan bad news detail romney tax plan,Negative
6718,insomma tutti sondaggi dicono che ha vinto obama basta cambiare numeri nei sondaggi sicuro aiuta il lavoro della campagna debate,Neutral
657,voter see romney likeable leader fox news via romneyryan webelieveinamerica,Positive
92,mitt rommney aint pay tax,Negative
5258,obama would right step away coal scientist advise romney teambarack headsgone,Negative
1443,call vent fear romney win maybe feel good,Negative
5823,obama can not get mad romney,Neutral
1675,obama compensate look like as can not fake obvious tcot,Negative
2958,price gasoline pres obama take office failingagenda tcot ccot sgp,Negative
5127,romney still say deduction eliminate,Neutral
6656,could say old white southerner vote romney white work end spectrum,Neutral
5953,opinion obama already sorrynotsorry,Positive
6495,mitt romney win connecticut primary,Positive
4185,obama plagiarize debate promise,Negative
6813,guy get ta get donna brazille debate review obama bring weed would give substance debate,Neutral
734,romney romney answer america problem either capitalist fascist support tarp big fail idea,Negative
1519,paul ryan wash already clean dish fool america represent romney ryan ticket fake phoney core,Negative
6137,normal sunday home act like obama get anything accomplished romneyryan,Negative
4300,romney keep create job us profit right outsource china sensata,Negative
4571,wan na knock romney flag graf mill mf er oclock put shit,Negative
941,debate romney change every view ever hold change wind,Negative
1439,drop em tha floo make ballot shake vote obama good estate vote obama free cake,Positive
3274,watch debate honestly say romney romney fuck idiot,Negative
5376,least romney clear path illegal immigrant become citizen survive human shield debate redrover,Positive
5404,romney gon na brainwash everybody like hitler brainwash german,Negative
4040,barack obama do little america racist domestic policy,Negative
1467,prepping debate tonight get romney tax plan detail,Neutral
3410,romney liar tick,Negative
7080,president obama closing remark presidential debate hempstea via,Neutral
7164,cnn john king two debate romney still plus presidential debate fox nation,Positive
2178,bol like romney interrupt like okay use gettin interrupted romney manner,Negative
458,obama chill person negative,Positive
5755,obama bother please stop talk great,Negative
3496,romney definition workplace equity woman let go home early enough cook dinner awful answer,Negative
6186,ohioan vote early mitt romney way go buckeye,Positive
5313,obama smash romney call liar obama politics tweegram instagood photoftheday instamood insta,Positive
2712,jason thompson send obama back chicago kenya nice see tommy thompson raise kid right tfy,Neutral
4809,romney stomach virus face,Neutral
6742,audience member ask mitt romney go romney jerk motion walk away,Negative
7123,hard time obama line obama obamaonthehilltop,Negative
760,sad see college student support romney guess ur pay ur college education,Negative
5711,ima start tell people vote white side obama,Neutral
2506,watch ann romney blast obama sore loser poor sportsmanship tcot war resist gop lnyhbt twister p,Neutral
5009,romney talk middle income family,Neutral
5882,people sreiously support obama blindly go sleep,Negative
5337,obama go win cause illuminate,Positive
4923,obama really terrorist romney neo nazi,Negative
3751,stacey dash fine as voting romney huh,Neutral
3658,think u need look u see flip flop romney ok tell romney position,Neutral
6125,romney promise make china currency manipulater st day office first good thing heard election,Positive
4251,mass revolt romney romney campaign massachusetts unpopular,Neutral
1330,let us go obama ur bom u gon na win everyone know positive,Positive
6611,mitt romney government create job create million,Negative
4242,krugman romney ryan position health care many million american must deny health,Negative
3285,clearly obama debate obama democrat leggo,Positive
2476,former sc gov mark sanford obama go throw lot spear tuesday debate former gover p,Neutral
2264,obama definitely debate,Positive
6311,jason thompson send obama back chicago kenya via,Negative
2138,obama keep talk keep listening hear rhetoric,Negative
1202,obama hold slim lead next debate,Negative
2197,trust romney romney tho genuinely feel care bit anyone well enough help interest,Negative
1532,rabbi obama protest florida israel national news,Negative
2782,obama defend foreign policy romney think america number one foe russia alqaeda cumonthinkmitt,Neutral
3711,obama supporter low information voter heavens ae toon,Positive
3930,noticed neighbor bho sign miss weekend humm destroy probably romney sign day old,Positive
5841,would obama nigger,Neutral
6521,mitt romney arrest use large block ice slide slop golf course richwhitepersonthing,Negative
1699,awesome obama throw hillary bus yesterday libya yeah really care woman,Negative
55,oh yeah romney pray baby jesus assault obama ak tonight god bless,Neutral
3193,world gon na one fucked place obama take presidency realtalk,Negative
2962,opinion obama worst day well romney best dat,Neutral
5378,negative romney romney can not even name ramen noodle flavor know thestruggle,Negative
6557,ex senator john glenn star obama ohio ad grow ohio learn size person character,Positive
6934,ann romney husband support woman excuse return binder keep debate,Negative
1043,obama termz,Positive
2889,feel romney hire consult firm specialize voter fraud faze moral compass,Negative
4543,ever believe romney know thing two outsource profit others suffer,Neutral
5477,romney genuinely nice guy great record mass obama oh right,Negative
3054,real question america mind size binder romney prefer,Negative
5505,romney bot passion,Positive
6494,madi wait like obama,Neutral
1928,final obama hit percent comment best punch far strong finish obama debate,Positive
5160,really listen romney say,Neutral
2804,poll grossly undermine minority electorate romney can not possibly win without high percentage vote minority,Negative
4769,presidency squander january future seem obama obama victor davis hanson nro,Negative
1293,new survey rural voter show romney lead obama wide margin percent percent,Positive
4192,president obama new campaign ad feature jay z,Neutral
6284,morningjoe romney never man country,Negative
5233,teamobama obama ate romney yesterday hope,Positive
7024,would like say proud every single day obama obama president unite state america every day,Positive
4406,doom trend chart obama push back small national lead via,Positive
5913,vote barack obama obama,Positive
1476,yet another one obama green energy investment file bankruptcy taxpayer lose million p tcot,Negative
5890,think obama fit president gon na take wild guess say would prolly let casey anthony baby kid,Negative
3006,good try romney good try,Positive
322,maybe someone slip obama honey boo boo juice pump,Neutral
3727,obama argue israel attack iran defend iran rational actor cleveland miami politics,Neutral
4853,great debate think obama take one honestly general,Positive
1816,gf political page bad romney keep binder,Neutral
2759,romney obama accord gallup via gallup romney obama poll election president politics,Neutral
6783,obama lie right informyourself norecord,Negative
2623,obama overall performance president failure biblical proportion absolutes pick side,Neutral
1854,romney romney plan make plan work talk plan,Negative
1898,answer damn question romney fraud,Negative
1953,yeah obama never call terrorist attack rise garden call attack pretty broad obama,Negative
2378,romney rule end storyy,Positive
6572,israelnews poll romney narrow likability gap,Positive
5352,romney plan help legal american obama plan help illegal american yes,Positive
5190,body language winner second presidential debate president obama body language win second debate,Positive
5310,president obama win debate,Positive
6763,obama work american need start work,Negative
2282,romney label china currency manipulator would bite hand feed great policy,Neutral
5783,obama sorry cant vote unfortunately canadian,Negative
3337,romney go office might well go back slave society,Negative
1761,give success malarkey fully expect obama go cockney policeman next debate,Neutral
6242,neal boortz kill obama right figuratively speak,Neutral
967,romney romney rommunism work pay tax bank offshore obama union hardball,Negative
5439,preach townhalldebate romney full shit blow smoke make promise tht practice,Negative
3468,still shock romney connect gun violence single parent,Negative
2075,obama f r c tonight,Positive
5005,romney pro guns win duel,Positive
5554,mitty romney like jehovah witness tryin get u buy something can not fully explain,Negative
5618,agree romney suck,Neutral
3807,gop ad send romney white house,Positive
5591,romney mention word massachusetts,Neutral
4710,obama bumper sticker,Neutral
5148,romney blinking problem,Negative
355,obama blindly trust muslim brotherhood like foxnews yes irony hilarious,Positive
5932,mason needa really fucking chill obama already,Positive
4340,morgan freeman narrate vote obama commercial,Neutral
4889,obama strategy seas spend economics need business leader debate romneyryan,Negative
5936,mr topic romney,Negative
3882,president obama know get bin laden brought troop home gon free lil boosie,Neutral
2858,china credit card romney assail give way japan noagenda,Neutral
1112,romney new nickname call romneyhood steal poor give rich thats tax plan haha,Negative
3833,seem new day statement ring true obama want president want president,Neutral
3786,goproud head homocon auntie tom jimmy lasalvia stump romney gay need money equality,Negative
1264,absolutely already indicate stay state dept obama win make sense,Negative
3671,omg everyone school vote mitt romney kill,Negative
4808,obama baby general,Positive
6514,obama blame everything bush confuse,Negative
942,another ceo threaten fire employee obama win,Negative
2393,romney romney vote could vote,Positive
1434,mitt romney say important go vietnam war jerk army marine seal,Negative
1672,romney plan even absurd exercise flim flam think morning plum,Negative
2739,economic growth obama america tv ad via tax sensata p tcot,Neutral
6873,gov romney relate people like middle class romney speak millionaire language,Negative
6460,american dead obama blame everybody one responsible priority,Negative
4548,romney win never go back school,Negative
6479,go see president obama wednesday look forward year,Positive
3026,someone support romney idea usa debate,Neutral
5466,god obamacare romney suddenly switch side debate,Neutral
2322,romney terrible stage like senator marco rubio florida,Negative
5650,romney can not tell people go fuck masturbation religion,Negative
1719,sensata late smokescreen desperate obama campaign lt fyi obama own share sensata fightforjobs,Negative
968,watch news take source take genius know romney flip flop,Negative
2779,iwantsomebodythat listen rant politics share dislike obama,Negative
6197,refuse vote anyone think slavery black bless romney joke,Negative
5229,president obama woman right presidential debate hempstea via,Neutral
501,anyone else start think romney may antichrist,Negative
373,romney momentum translate electoral gain via,Neutral
6174,economy debate reveal obama biden take turn thing fox news,Negative
3273,jus say magic number obama dis debate,Positive
5132,obama obama obama dishonest man always,Negative
3927,google paul ryan mitt romney gay photoshop,Neutral
3963,pre sebate nyts cover libya wapo job tip hand tho give romney hour ready response,Neutral
1803,obama problem offshore outsource problem regulation us debate gangbangers,Neutral
2459,watch obama vs romney debate soon can not wait eye slowly close,Neutral
3072,like romney,Negative
1469,romney call mr vanilla vanilla question one answer shld fox,Neutral
985,j woww vote obama always know best cast member,Positive
2905,dad say scary halloween decoration see year obama sign gp front lawn sogrossepointe,Negative
1948,obama come gun blaze believe debate,Positive
5372,second lose romney debate maybe election,Negative
4724,town hall debate style present challenge rude chronic interrupter romney romney via,Positive
225,diane von furstenberg quite sure ann romney end wear one dress,Neutral
7127,obama bounce back dominate debate,Positive
4257,romney game plan look republicans congress via,Neutral
4634,know obama smart get morgan freeman voice one ad,Neutral
2320,cspan caller notice much flippity jibbit romney,Negative
5216,wish obama could straight say nobody need assault rifle gd house,Neutral
5647,yes hard change country year obama know promise would,Negative
792,hate people buy obama ad campaign could hate decent honorable man,Positive
3366,planet romney romney live really think cut tax wealthy create job growth mormon moron,Negative
6001,romney close gap ohio poll number,Positive
2041,romney debate,Positive
6458,love mitt romney campaign slogan believe america really believe america dont believe mitt romney,Negative
2455,people like obama motto romney polo obama,Neutral
4102,romney new math job plan add people can not naive enough believe guy r sell,Negative
3889,curious see many time obama catch hold ying yang tomorrow teleprompter withdrawal,Negative
3008,romney right put boss charge choice woman able make,Negative
3211,let romney romney romney romney,Neutral
5364,think romney sexy please slap,Negative
2192,prosecute state shoulder national debt romney hypocritically invest china,Neutral
2172,much u want bet lovely clemson belle except one watched debate still understand still back romney,Neutral
3280,one thing clear obama legitimately like romney person find mitt success contemptible debate,Neutral
5270,assertive obama trade barb romney,Neutral
3545,obama cute love,Positive
6837,resident psycho sociopath tell mitt romney would make great drinking buddy,Neutral
402,president obama abuse executive power,Negative
3298,honesty change life make mad obama,Positive
5680,obama point engage strong romney seem arrogant,Positive
3902,biden smirk vp debate obama admin arm islamic jihadist syria ofa p p tcot,Negative
6994,aww somebody tweeted link donate romney think sincere,Negative
3452,obama lose election base last year lack luster performance history vote mitt let get job move,Negative
5130,obama tout fair pay woman,Neutral
6485,mitt romney skill,Positive
130,hard time believe poll number racist like romney ahead,Negative
2033,obama president always responsible spent past four year blame bush hofstradebate romney,Negative
6532,president obama visit ofa henderson nevada office president obama visit ofa henderson nevada offi,Neutral
4838,romney really pissed comment people marry kid,Negative
3034,say b vote president obama bc black vote bc avoid issue make sense debate,Positive
6457,term z obama,Positive
2719,band make dance stamp make twerk romney become president hoe work,Positive
615,vote romney romney fuck,Negative
3152,romney stop lie care plan show give damn people look like,Negative
4964,lot colleague vote romney brokeass,Neutral
2811,obama admin mercenary self interest least insure proper security day,Neutral
4598,agree obama get away big scandal ever cover blame romney lie us terrorist attack,Negative
1986,bring job back obama,Neutral
6153,state know well,Neutral
768,gon na elect president can not run position therefore romney lose default,Negative
2529,watch betdontsleep j j good time slick talk reckless obama smh,Neutral
203,u already know one black people get take take look sport thing office obama year,Positive
5311,obama debate last night let talk,Positive
4094,hope romney dont win,Negative
3846,romney take lead florida plank blog florida,Positive
6325,cbs reporter slam obama taliban lie,Negative
134,city thank god never anything roman romney one world order jesustweeters tcot tworship,Negative
1574,howard th paragraph republican presidential nominee best summary mitt think ever see,Positive
2778,sensata mittromney profit bain sends american job china via,Neutral
3565,think romney know attack libya much say hand wow,Negative
2971,hey pres obama deliver haymaker romney tether th job creation percent,Neutral
4886,obama debate general,Positive
2640,notlying chicagoans want thing yr pres obama elect gas price go successful rise comeback,Neutral
4738,time business mind romney,Positive
5323,citi obama go win election,Positive
5835,obama rude job,Negative
841,obama policy put back pocket every month protect medicare pell grant snap st hand proof romney lie,Negative
940,preview next four year see also rupert murdoch nightmare israel obama win obam israpundit,Negative
2296,watched debate minute turn station romney annoy like either votefordonald presidenttrump,Negative
5079,obama say want assault weapon ban,Neutral
5055,obama debate want hear,Positive
6322,ask medium report obama give ge microsoft crony billion outsource job,Negative
2408,stock market jan jan oct bush lose obama gain swing,Neutral
3798,romney ryan finally give succinct explanation tax plan,Positive
2527,hear romney brag slave like condition chinese worker seem happy millionaire seem even less full human,Negative
958,vote obama,Positive
1833,knuckle obama point firm hell,Positive
5192,cnnpoll obama nd presidential debate narrow margin narrow definition,Positive
280,real message democrat promote republican war woman obama think woman dumb tcot,Negative
1873,romney romney child closingpoint,Neutral
1436,trillion dollar tax cut mitt romney pretty much main point debate,Positive
5011,romney like pet dog truth,Neutral
6789,governor romney binder full woman intern playboy,Negative
4523,romney ann romney hv always think american worker beneath,Negative
655,romney romney often away governor,Negative
5191,outstanding article observer reverse support romney president via,Positive
4265,vote romney romney twitter presidential election rockymount siouxfalls batonrouge buffalo hoover,Positive
184,mitt romney million job math reject fact checker,Negative
6225,obama spent president combine minus world war,Negative
6550,obama poll first election still,Positive
4142,romney well,Negative
