,Doc Text,Sentiment
3139,well romney christian mormon get drift,Neutral
3142,romney misleads america speaks team obama,Negative
3143,romney stutter,Negative
3144,romney lie like mf smh,Negative
3145,romney communist,Neutral
3146,romney best vague promise debate debate diabetes typo,Negative
3147,romney justify pay woman less female chief staff home cook clean laundry,Negative
3148,romney look like fool last night liar,Negative
3149,romney seem like perfect presidential candidate speaks,Negative
3150,romney think go ask parent k college everyone born rich like,Negative
3151,romney business run president complete charlatan,Negative
3152,romney stop lie care plan show give damn people look like,Negative
3153,romney can not continue say something work work massachusetts state make population,Negative
3154,romney first major victory occur june th single handedly claim beach normandy,Negative
3155,romney five point plan one point plan like everything,Negative
3156,watch debate disappoint thought romney would explain agenda like mccain act like upper,Negative
3157,hear lie romney pleasestop,Negative
3158,grandma would say romney full shit christmas turkey like suggest location store binder,Negative
3160,someone make joke romney would put woman bind can not bother,Negative
3161,dear romney romney please forward binder woman along get chance thanks much,Negative
3162,mother teach rude interrupt point finger people face mr romney rudeashell,Negative
3163,dude romney ryan respect damn need shift political authority ideal moment paradigm,Negative
3164,debate romney repeat change position convenient,Negative
3165,every time see romney romney think romney magic pant pusamaterial,Negative
3166,reason tweet send today whatever romney man lead america bring job back,Positive
3168,good morning everyone hope binder today like romney binder woman,Negative
3169,gov romney look strong economy tonight also act presidential look forward leadership next year,Positive
3170,haha romney really say caresabout american people bullshit percent youdontgiveashitaboutus,Negative
3171,honestly agree romney unwed parent kid kid day mutts smuts nut run round,Positive
3172,support romney anti woman right,Negative
3173,bet obama binderfullofwomen romney certainly isnt one one,Neutral
3174,feel like romney win go abuse authority,Negative
3175,guess top rich bindersfullofwomen work hard next life romney binder,Negative
3176,prefer romney though obama talk thing idea talk budget base adviser say,Positive
3177,wonder hard take romney seriously oppose outsource hofstradebate debate,Negative
3178,romney elect finally able make home reasonable hour feed husband child proper dinner,Negative
3179,woman move romney could due church pressure vote social issue p justsayin,Negative
3180,jus look romney ryan eye look pure evil,Negative
3181,girl sex vote romney take away form birth control become pregnant tards,Negative
3182,vote romney believe hope change idiot,Negative
3183,vote romney take away tanning tax tanningprobs,Positive
3185,romney romney arrest use large block ice slide slop golf course,Neutral
3186,woke nightmare romney romney try make lie say good guy freddy krueger douche baggery,Negative
3187,krauthammer fox romney go large well libya huge open romney miss,Positive
3188,romney romney tellus love anything last night bigbird joke otherthingsthataresortoffun,Negative
3189,romney romney job creator come comedy write,Negative
3190,romney romney big lie,Negative
3191,romney romney answer question,Negative
3192,romney romney speak real american dream bindersfullofwoman,Negative
3193,romney romney bear rich can not vote nigga never ate ramen noodle,Negative
3194,romney romney stupid bring video smh hofstradebate anyway,Neutral
3195,year old son fact check romney romney debate last night romney definitely keep busy,Negative
3196,great objection romney mistake belief insurance way fund health care must force buy insurance,Negative
3197,romney romney comfortable disrespect president president still president,Negative
3198,one thing clear romney romney prefers binder full woman binder full fact,Negative
3199,follow nd debate would want mr romney romney win presidential election debate president romney,Positive
3200,thing obama could beat romney golf,Positive
3201,truth finally come romney lie debate,Negative
3202,also videotape romney say plan nothing economy well idiot,Negative
3203,vote romney female student show true ignorance go,Negative
3204,romney romney president hope one first thing pas law prevent hollywood make shitty movie,Positive
3205,woman complain everything even allow romney go home early cook dinner get kid ready ingrate,Neutral
3206,really thing like romney view gay right plan parenthood,Negative
3207,look romney see mormon lol,Neutral
3208,romney,Positive
3209,romney petulant characteristically mislead john kerry,Negative
3210,romney want help middle class rich scumbag want help upper class,Negative
3211,let romney romney romney romney,Neutral
3212,course romney binder full woman mormon,Negative
3213,romney romney propose billion stimulus package boost economy usa today,Positive
3214,romney romney hit face stupid smirk help,Negative
3216,candy crowley admit romney correct libya,Positive
3217,bet romney binder black binder hispanic binder gay,Negative
3218,romney aggressive disrespectful basically jerk million mile presidential,Negative
3219,romney romney plan passion make next year well last year voteromney,Positive
3220,cnnpoll governer romney kinda rude,Negative
3221,get impression like mr romney would make silly person,Negative
3222,one think romney romney look bit like ferrell,Neutral
3223,think romney romney check mention,Negative
3225,fact woman partner bain capital romney time bindersfullofwomen phoney morningjoe,Negative
3227,political note debate would people still root romney sure hope,Negative
3228,romney romney make mad talk job never explain like say get job df,Negative
3229,sit wear romney ryan shirt person offer free drink verismo system,Neutral
3230,romney romney relentless bald face liar sociopath thing without conscious devil,Negative
3231,gov romney point plan point plan make sure folk top play different set rule,Negative
3232,romney romney nothing snake oil salesman peddle bullshit fox bubble head mentality,Negative
3233,vote romney cause must investment china,Neutral
3234,ready election need anymore time come conclusion romney ridiculous,Negative
3235,convince romney voter vote white,Neutral
3236,reason support romney get binder full bitch haha notreally,Negative
3237,romney romney campaign million debt guy gon na fix economy,Negative
3238,dead as romney go end america,Negative
3239,romney elect single handedly create enemy u president name bush,Negative
3240,stop pick romney bindersfullofwomen comment binder full woman important tenant mormon faith,Neutral
3241,shame owe romney romney apology explanation,Neutral
3242,here thing romney everything say woman laugh say thing nothing else,Negative
3243,thought romney romney imcanadian,Neutral
3245,lady romney hate tree woman ian somerhalder,Negative
3246,people even consider vote liar like romney even sure know difference anymore question otvb,Negative
3247,romney vote would make bindersfullofwomen joke day today twitter let laugh cry,Negative
3248,debate romney good st debate,Positive
3251,romney romney behaviour discussion horrible negative,Negative
3253,point romney make,Neutral
3254,wake many romney joke last night debate let leave rich fortunate bless white man alone,Negative
3256,last night debate sure change mind proud gov romney,Positive
3257,wan na puke everytime look romney romney face,Negative
3260,romney tax plan still sound like magic,Negative
3261,crazy thing ever web google image completely wrong ton picture romney show give thecreeps,Negative
3262,romney wife look evil creepy,Neutral
3263,romney romney person real name,Neutral
3264,personally go canvass door door romney spends entire first two minute next debate gangnam style,Negative
3265,romney romney house,Neutral
3267,tell mother vote romney shall able come home work cook dinner,Negative
3268,donald trump support romney romney last night,Neutral
3270,romney come know loathe,Negative
3271,vote romney terribleadvice,Positive
3272,nothing brilliant romney last night bindersfullofwomen,Negative
3274,watch debate honestly say romney romney fuck idiot,Negative
3275,romney rude bully think go jump candy comparison yes woman deeply offends,Negative
3278,girl onside math classis voting romney,Neutral
3279,romney romney actual joke contradicts every debate,Negative
3281,romney get school last night romney disrespectful love crowley call romney one many lie,Negative
3282,feel way romney lie talk medium job aintgonnahappen,Negative
3283,girl class say okay romney lie win election still vote wtf,Neutral
3284,go vote romney,Positive
3286,watch full debate la night didnt think romney bad people claim there def huge bias internet medium,Positive
3287,romney romney save olympics federal fund,Positive
3289,sorry man call feminist deserves ridicule romney moderately ridiculous,Negative
3290,masdirin look romney romney stretch father mexican connection vote news,Neutral
3293,female voting romney idiot tell us control body,Negative
3294,romney romney misogynist th century view woman make sick woman vote denial self respect,Negative
3295,romney romney book fill qualified woman think call black book positive,Negative
3296,romney romney create ton job woman mother wife cook maid boo boo kisser sex bot etc,Positive
3297,romney tell myth minute word lie time,Negative
3298,romney can not pronounce legislation annoys,Negative
3299,would love hear woman feel mr romney answer equal pay question male talk head,Neutral
3300,wan na romney romney halloween feel like scary costume,Negative
3302,wan na hear joke romney romney,Negative
3303,romney clue want binderfullofemptypages debate mittlies,Negative
3304,think binder comment reflect romney arrogance self centeredness do obviously must think,Negative
3305,romney competent assure informed steady,Positive
3306,important note romney answer immigration tonight greatly differs answer primary debate,Neutral
3309,die bury next binder full woman romney chainz romney,Negative
3310,romney romney big gaffe last night show,Negative
3311,governor romney suppose crack china trade,Neutral
3312,jealous romney binder woman settle folder negative,Negative
3313,wish someone ask last night government can not create job romney think create million debate,Negative
3314,romney perfect point fact,Positive
3315,much good dig romney would point response equal pay gender equivalent hey black friend,Negative
3316,romney know true mean middle class poor struggle etc,Negative
3317,think romney show respect normal middle class people put hand talk want,Negative
3319,national as day think mitt romney need get contexts right,Negative
3320,woman issue romney talk talk walk walk ask woman work,Positive
3321,read highlight us presidential debate apparent one wear helmet read anything say romney facepalm,Negative
3322,watch romney talk last night could hear head sing talk loud say nothing,Negative
3323,romney keep fighting american people thank romney,Positive
3324,romney need senate repeal healthcare law implement sane tax policy focus senate,Positive
3325,problem think r disgust romney bominable behavior one mean guy feel entitle rule,Negative
3327,mr romney mexican latinos refer illegals people family like immigration,Negative
3328,crush president would better job handle deficit voter choose romney issue margin,Neutral
3329,romney get lady binder staple,Negative
3330,romney romney look like one muppets,Negative
3331,mitt romney need hire recruiter find bindersfullofwomen trap closet gll god laugh loudly,Negative
3332,dont let bob get away w lie bengazy romney look presidental since truth fact,Positive
3333,romney like criticism solution treat run business run country,Negative
3334,rather angry lot thing morning blame squarely romney romney phil ginsberg,Negative
3335,time us cut back government help american people mitt romney june iowa,Neutral
3336,romney confirm stereotype floundering explain want help woman,Negative
3337,romney go office might well go back slave society,Negative
3338,vote romney cause get rid birth control finally baby daddy,Positive
3339,buck say next year cmj band play call romney binder next sleater kinney,Negative
3341,monica take oil romney hair last night us could energy independent debate gobama,Negative
3342,reporter phase rarely use verb romney phase question last night faze disconcert,Negative
3344,romney romney jame gumb politics put woman binder else get equal pay hose,Negative
3345,walk like romney,Neutral
3347,romney seem like kind guy still make woman kitchen make sandwich joke,Negative
3348,romney obviously even watch news even election know pres say day benghazi,Negative
3349,romney magically become conservative stop support decade win lol,Negative
3350,romney full horse shit,Negative
3351,tweeted morning night debate use venuspeak read prove romney weak math positive,Negative
3352,every minute romney ryan spend talk libya time spend talk economy,Neutral
3353,join us today debate fact check issue romney time governor see claim side add,Neutral
3354,saw replay proud romney stand ground love man stand belief,Positive
3356,watch presidential debate give well understanding dislike romney,Negative
3357,historicghettomoments romney jobplan employer make rule employee get screw,Negative
3358,presidential election story newsworthy today new gallup poll show romney nationally election,Positive
3359,interrupt expect romney act like obama first debate moderator step line,Neutral
3360,course romney look woman work could pay less keep payroll,Negative
3361,romney damn dumb mean look decision want make might well jump ass back,Negative
3363,romney romney score last night substance style,Positive
3364,romney romney disgust rude idiotic pray future president,Negative
3365,side please explain romney would good president see anything appeal,Negative
3366,planet romney romney live really think cut tax wealthy create job growth mormon moron,Negative
3367,usa would serious trouble somehow vote romney office short sight like american,Negative
3368,mum mention romney romney earlier think hat someone much knowing breathe annoys angry,Negative
3369,listen rise garden speech say romney correct never call benghazi attack act terror,Negative
3370,romney balance olympics budget b government funding donate labor union worker forward,Positive
3371,look bright side romney win maybe shall start keep money bank,Negative
3372,let get political mr romney u can not bring fuel price rich as homies could,Negative
3373,moderator interrupt romney much would follow format debate,Negative
3374,true least romney keep lie minimal top lie record first debate,Negative
3375,one thing learn romney romney need store woman binder get ta tidy around,Negative
3376,maybe governor romney watch sesame street math would better,Negative
3378,romney look like lie people get money,Negative
3379,can not wait hear romney stumble foreign policy part debate next monday,Negative
3380,creepy smirk romney always get plastered face seriously creep,Negative
3381,think need woman romney tee shirt make election,Negative
3382,romney plan strengthen america state time know one miss,Positive
3383,romney point plan eliminate break as nigga,Negative
3384,though insistent government can not create job romney promise create million job president,Positive
3385,think people continue receive government assistance romney elect please let know thought,Neutral
3386,romney debate condescend boorish petchulant insincere defensive aggressive touch disrespectful debate tlot tcot,Negative
3387,binder full woman plan full hole new book romney romney,Negative
3388,dear romney romney illegal noun stop dehumanizing people,Negative
3389,imagine romney could accomplish minute,Neutral
3390,romney one kid class ask can not print money,Negative
3391,romney fix issue fix issue plan,Negative
3393,romney get elect feel obligated pay tax anymore,Negative
3394,ifiwaspresident romney would ship africa,Negative
3396,shock romney bom joke come guy practically hand,Negative
3397,romney massachusetts th job creation,Negative
3398,fair binder full woman pretty weak gaffe harp plenty substantive reason vote romney,Negative
3399,remember romney mormonism admonishes woman work child quit work stay home raise p tcot ocra,Negative
3400,realize romney plan site right,Neutral
3401,romney good could sell shave cream taliban,Negative
3402,romney romney might win erection scar foxnews,Negative
3403,can not see romney success want see never see,Positive
3405,romney really need stop mentioning bird death together way shape form help,Negative
3406,man action comment definitely vote romney people,Positive
3407,like point romney wear hairspray girl,Negative
3408,romney presidential candidate president since point finger current next,Negative
3409,romney make really good point debate,Positive
3410,romney liar tick,Negative
3411,romney answer question shock debate,Negative
3412,romney look super young old,Negative
3413,hell china cheat romney mad china actually produce quality product,Negative
3414,romney romney answer question indirectly,Negative
3415,romney label china currency manipulator label romney unicorn justaseffective,Negative
3416,romney make gawd awful face,Negative
3417,romney clearly eat chinese food lmfaoo real,Neutral
3418,romney fuckin curve question,Negative
3420,romney get american hat china china stupid treadcarefully debate current,Negative
3421,even wan na hear romney talk anymore pathetic,Negative
3422,government create job true romney true,Positive
3423,yes romney please specific,Negative
3424,government create job romney sure take away pow,Negative
3425,government create job promise american gov romney debate,Negative
3426,gon na cut year romney make time bad,Negative
3427,romney piss mom right everytime mention china roll eye call idiot negative,Negative
3428,romney need stop trash china cut us screw,Negative
3429,can not romney ever stay topic,Negative
3430,debate romney government create job romney run government romney want create job uhh,Negative
3431,government create job romney wtf heck romney promise whole campaign job lie,Negative
3432,romney care lyin as,Negative
3434,romney say government doesnt create job gon na create job president,Negative
3435,campaign focus attack person state prescribe really romney entire debate,Negative
3436,strong debate romney love,Positive
3438,romney believe god,Neutral
3439,romney many thing brag wish comfortable,Negative
3440,say pastor romney,Neutral
3441,romney bring elephant room talk passion american debate,Negative
3442,romney care america get vote asshole romney,Negative
3443,excuse romney talk third person sometimes debate,Negative
3444,romney talk settle still settle third round debate,Negative
3445,romney obama shake debate,Neutral
3446,romney really dumb as even want listen president mean listen idiots vote,Negative
3448,romney always family reunion stage,Neutral
3449,think romney doin great,Positive
3452,romney know take create job really kill many bankrupt company bain purchased,Negative
3453,romney planning cut pell grant college vote stupid,Negative
3454,one want romney signature,Negative
3455,nbcpolitics romney do research libya remark,Negative
3457,mean libya question u believe anything romney romney promise,Negative
3458,romney elect move canada peaceout,Negative
3459,romney still prep school latism,Negative
3460,romney mad shit look like dirty lizard think gon na win debate,Negative
3461,point u vote romney ur voting liar uncertain even word,Negative
3462,romney right mention act terror general generic mention specific libya,Positive
3463,say strong debate romney,Positive
3464,debate much blood bath last pres debate definitely big victory romney,Positive
3466,understand romney single parent also abortion especially rap logic,Negative
3467,romney seal deal tonight great job,Positive
3468,still shock romney connect gun violence single parent,Negative
3469,freak romney win election,Negative
3470,romney try sugar coat thing like shut,Negative
3471,summary debate create job make head government can not make job romney romney debate,Negative
3472,romney rich,Negative
3474,romney romney know section go expect help middle class,Negative
3475,romney need respect moderator little,Negative
3477,disturb comment romney woman particular need flexible work schedule must say personally insulted,Negative
3478,good thing romney son good look,Negative
3479,romney romney elect us prosper job,Positive
3481,governor romney data proper solution,Negative
3483,romney officially unqualified job think please vote,Negative
3484,romney romney joke,Negative
3485,romney romney say government create job keep say shall create million job,Negative
3486,switch fox hear romney amazingly,Negative
3487,romney explain outsource us job bain make millionaire,Negative
3488,god help country romney elect president,Positive
3489,nonono romney mention god debate never never never good idea alienate people like,Negative
3490,romney give income charity,Positive
3491,one want take picture ann romney ugly,Neutral
3492,bush romney two totally different people yes republican romney make difference truth,Positive
3494,idk wht percentages everyone pay know bit economics think romney best option,Positive
3495,muthafuckas vote romney he republican claim republican,Neutral
3496,romney definition workplace equity woman let go home early enough cook dinner awful answer,Negative
3497,exactly romney would probably mess,Negative
3498,romney want woman get home work sooner make dinner boy learn cook ya know,Negative
3499,record believe romney could stop attack libya vote,Negative
3500,rather bush office romney,Negative
3501,romney solution woman right get woman home earlier cook dinner,Negative
3502,wonder romney romney policy next week debate,Neutral
3503,tf romney pas english school know paragraph naked shit without support detail topic sentence,Negative
3504,romney win move mexico,Positive
3505,romney really make sure know he talk smh,Negative
3506,statement speak volume inept romney would president,Negative
3510,romney come bad debate fact look like real jerk debate,Negative
3511,romney win,Positive
3512,mitten romney full knowing struggle hard work people,Negative
3515,honestly woman vote romney must insane backwardssociety romney november,Negative
3516,romney make definitely grave mistake benghazi issue msnbc,Negative
3517,romney care kill tf,Negative
3518,think gov romney terrific obnoxious respectful exact pres tell truth,Positive
3519,nice romney want make sure woman work force get home time make dinner,Positive
3521,romney bury trample female moderator say care woman dissonance strike,Negative
3523,romney want kick shit country win get ready another world war soon,Negative
3524,romney well format,Positive
3526,romney say sat cross table people lose job fire,Negative
3527,go romney next time go lybia,Positive
3528,last word benghazi romney must revisit third debate,Neutral
3529,could tell color hair romney ask even hair,Negative
3530,romney look like lie asshole,Negative
3532,beautiful night romney look good romney focus group favires romney,Positive
3533,romney win really think riot,Negative
3537,want romney romney talk plan talk obama plan work,Negative
3538,point clear cogent explaination anyone vote romney,Negative
3539,apply mcgill university montreal escape america romney somehow able win,Negative
3540,romney tax plan sound sketchy blueprint income tax evasion great idea mutual fund,Negative
3542,romney make sure middle class never lose yacht,Positive
3543,debate clearly help american people make mind vote romney show truth self bully liar,Negative
3544,romney best victormeldrew impression tonight debate ukview,Positive
3545,romney romney really u criticize real man help u get head as get damn race,Negative
3546,romney point quickly,Positive
3547,say impressed romney debate tonight whatwasthat,Negative
3549,romney keep us woman binder bindersfullofwomen,Negative
3551,romney go toe toe great communicator watch poll,Positive
3552,romney remind grinch reason,Negative
3554,mt sick lie romney every time open mouth debate,Negative
3555,romney mormon devil,Positive
3556,big difference mr romney george w bush good question,Neutral
3557,romney answer question lilly ledbetter prez sign day binder full woman demean,Negative
3559,best part romney close loophole plan cap charitable deduction charity kill economy debate,Positive
3560,romney help anybody rich people make rich rich poor poorer,Negative
3561,vote romney cause white right ignorant idc chargemeup,Positive
3562,shade romney romney hair,Neutral
3563,mr romney come door door salesman certain colgate smile sell oceanfront property arizona,Negative
3564,think bubble wealth much thicker white house bubble romney show pique process like ceo debate,Negative
3565,think romney know attack libya much say hand wow,Negative
3566,romney say tax plan add tell us arithmetic faithbasedeconomics debate,Negative
3568,boohoo romney lose answer question actual middle class poor romney rich ask,Negative
3570,romney say go cut middle class tax back mean redefining class break rich welthy,Neutral
3571,obama romney come across hat know play golf together weekend cookout,Neutral
3572,nigga romney can not even stay consistent trust,Negative
3573,romney presidency would great unless poor gay mexican black woman student dog,Negative
3574,sometime people know shut romney devil evil etc stop,Positive
3575,tell romney lie talk,Negative
3576,romney describe affirmative action success add woman cabinet,Positive
3578,romney try start something china flat call terrorist good thing say,Negative
3579,romney woman executive staff genuinely care woman treat stupid negative,Negative
3580,would love debate romney romney cup coffee wait,Neutral
3581,agree romney,Positive
3582,awesomely quick response glad think alike snoop dog right romney every bos ever hat,Negative
3583,l romney bear rich ivy league,Neutral
3584,economy shit neither ability severely improve however romney policy vague dangerous,Negative
3585,ibanez drive runner go panic like romney,Negative
3586,try get image romney look binder full woman head,Negative
3587,romney supporter racist,Negative
3588,blunt amentment romney u lie,Negative
3589,yes get social medium listen closely romney whip good,Neutral
3590,romney rude manner kick as,Negative
3592,mr romney favorite flavor ice cream,Neutral
3594,romney aggressive domineer attitude presidentialdebates want donate old cell phone wife ike ncadv,Negative
3595,miitt romney would great president rich white people,Negative
3597,middle income person tax deduction romney guess bit high example number,Negative
3598,thing big obama romney,Neutral
3599,puppy cock romney rude interruptive especial rude moderator go time limit,Negative
3600,ross perot endorse mitt romney,Positive
3601,matter voter remember black romney really black,Neutral
3602,people know romney participate presidential debate bush probably whole career,Neutral
3603,mittromney like course mittromney tell ann like wept start packing,Neutral
3604,david stockman mitt romney bain drain newsweek daily beast,Neutral
3605,another chance grill meat oops mitt,Negative
3606,tire blk as muhphuckas complain bout economy talk bout go vote romney stupid monkey kill urself,Neutral
3607,someone tell romney job open since unemployed mt pandit step citigroup ceo p,Negative
3608,explain poll shift debate teach us anything mitt romney apparently moderate ohh,Negative
3609,offer mint romney cocktail presidential debate view library bar politics stopby,Neutral
3610,mitt romney say can not see cabinet position would justify american muslim mitt romney fact,Neutral
3611,mitt romney bain help philip morris get us high schoolers hook huffington post mitt romney,Neutral
3612,bring romney heat early vote today yeah come,Positive
3613,jengranholm specific loophole forecast magical rate economic growth happen gov romney win,Negative
3614,fuzzy math fuzzy math wapo say romney million job plan entirely bogus,Negative
3615,romney three kind inconsiderate idiot,Negative
3616,nyc drudge tagg romney fall fake romney endorsement fake jake gyllenhaal oops,Negative
3617,ross perot endorse romney romney ryan,Positive
3618,fun fact mitt romney would become st man elect president tell half country fuck debate,Negative
3619,anderson cooper rip mitt romney tax plan video via,Negative
3620,champagne piss cristal fuck mitt romney,Negative
3621,thatawkwardmoment people facebook friends list like romney facebook page,Negative
3622,romney ruthless,Negative
3623,official non partisan kaiser foundation say senior would pay medicare romney ry,Negative
3624,anything change mind might new website brillant job explain romney tax plan,Neutral
3625,gpv mitt romney invest chinese company deal iran quote johnthornton today,Negative
3626,one throwaway comment romney may rush limbaugh whitewash romney extremism,Neutral
3627,romney use choice language muddle position woman health prochoice p,Negative
3628,snoop dogg aint fuckin mitt romney magazine,Neutral
3629,liberal professor romney successful white priceless gt gt shocker statement,Negative
3630,romney pathological liar scammed million usa taxpayer lie debate,Negative
3631,mitt romney tax plan try get detail see happens,Neutral
3632,ha finally romney tax plan outline via,Neutral
3633,romney attack father longtime aide,Negative
3634,new romney ryan mission photo lds,Neutral
3635,george romney auto exec whenever felt salary bonus excessively high year give excess back company,Neutral
3636,doubt mitt really well tonight lt lt beat ryan record lie minute,Negative
3637,romney attack father longtime aide walterdevries romney would say anything close deal election,Negative
3638,one best thing ever see world wide web want detail mitt romney tax plan p,Neutral
3639,american thinker electoral map flip romney rural voter flock gop candidate,Negative
3640,electoral map flip romney rural voter flock gop candidate,Negative
3641,romney hit lead pp daily kos national poll widen last week approvingly l tcot tlot p,Positive
3642,mt blog post romney disability policy via romney election,Neutral
3643,mitt hate kid mitt show nickelodeon kid pick president program raw story,Negative
3644,president clinton explain mitt romney trillion tax cut via,Neutral
3645,shesaratchetif voting mitt romney,Positive
3646,friend news steal mitt romney sign lmfao little fags selling shit ebay,Negative
3647,photo day perfect metaphor romney campaign,Neutral
3648,romney bain romney bain romney bain see difference nope,Negative
3649,ross perot endorse mitt romney washington time,Positive
3650,new basis romney tax plan question cnn,Negative
3651,speech bush cheney one speech romney mess leave nowhere find,Neutral
3652,lobbyist bundle million romney campaign romney victory rnc july sept,Neutral
3653,priceless come trillion tax plan let mitt romney give runaround detail matter,Negative
3654,tell thing romney gop primary detail point plan word long,Negative
3655,romney hit lead pp daily kos national poll,Positive
3656,go piece blame romney lose objectivity,Negative
3657,romney staffer tell romney ultimate flip flopper would send iran mixed signal irony,Negative
3658,think u need look u see flip flop romney ok tell romney position,Neutral
3659,mitt ann mitt face swap domestic bliss look like,Neutral
3660,rap lyric mitt romney use tonight debate,Neutral
3661,lobbyist bundle million romney campaign romney victory rnc july sept,Negative
3662,suppose excited vote romney,Neutral
3664,democrat launch web site dedicate debunk romney tax plan brilliant,Negative
3665,sofieinkpen mitt counter since record show governs,Positive
3666,reagan budget director mitt romney businessman,Neutral
3667,want romney get officeand bring leave oof country shit,Negative
3668,mitt romney strength come faith fear mitt romney right place right time america,Positive
3669,week great book sale real romney,Neutral
3671,omg everyone school vote mitt romney kill,Negative
3672,mt lol anti romney side poke fun republican tax plan say untenable,Negative
3673,democrat launch ingenious new site attack romney tax plan genius,Negative
3674,dream mitt romney legalize weed election,Positive
3675,romney endorse former candidate ross perot run independent candidate phoenix,Positive
3676,fb great nyt op ed gt roe v wade go romney,Neutral
3677,poll romney open large lead rural swing county npr,Positive
3678,news election model never wrong predicts romney win election sexual revolution,Positive
3679,nice dig romney clever already election want push,Neutral
3680,romney hit lead pp daily kos national poll hot air via,Positive
3681,mormon bishop daughter spill romney secret scary,Neutral
3682,starve guess romney nigga get stamp today madd,Negative
3683,obviously convinced ross perot lindsay lohan endorsement romney gop tcot sensata percent,Neutral
3684,economy expect create job romney brag plan create job interest kinda like clean already clean pot,Negative
3685,come trillion tax plan let mitt romney give runaround detail matter,Negative
3686,democrat launch web site dedicate debunk romney tax plan brilliant see,Negative
3687,actress rosie perez take mitt romney video go viral,Negative
3688,try get detail romney tax plan,Neutral
3689,realdonaldtrump doubt mitt really well tonight watch mitt,Positive
3690,still tax return mitt release tax return p p b tcot gop,Negative
3691,reagan budget director call romney expertise crony capitalism via,Negative
3692,mitt romney new math job plan add,Negative
3693,romney win election screw,Negative
3694,never underestimate power prayer must b prayer mitt tonight people open eye ear heart see truth,Positive
3695,dear mitt romney cancel exam tomorrow class,Neutral
3696,romney win gold fall forexpros,Neutral
3697,ross perot endorse romney,Positive
3698,must watch brings home make real heartbreaking impact romney style economics bainport sensata,Negative
3699,romney closing pa,Positive
3700,think say romney ryan,Positive
3701,detail romney tax plan,Neutral
3702,shall burst likability bubble much hope rude aggressive romney handle,Positive
3703,mitt romney pay tax totheworld,Negative
3704,mitt create million job china great job,Negative
3705,mitt,Neutral
3706,romney sue wisconsin extend absentee ballot deadline romney campaign sue wisconsin allegedly de,Neutral
3707,romney hit lead pp daily kos national poll widen last week approvingly linke tcot tlot,Positive
3708,happy bos day everybody celebrate occasion mitt romney outsource job surpriise,Negative
3709,townhallquestions mr romney make k bet like big deal learn understand struggle middle class,Negative
3710,mitt romney campaign rake million lobbyist last month via,Negative
3711,detail romney tax plan,Neutral
3712,president clinton explain mitt romney trillion tax cut,Neutral
3713,rosie perez hilariously unamused romney claim latinos easy white dude wtf,Negative
3714,btw pre emptively discourage taggert romney enter politics big douchebag dad,Negative
3715,gov romney long become rich take turn elitist douche townhallquestions,Negative
3716,focusman negative rap lyric mitt romney use tonight debate,Neutral
3717,perot endorse mitt romney de moines iowa oct upi legendary texas businessman h ross perot say th,Positive
3718,brilliant romney elusive tax plan,Neutral
3719,finally look romney tax plan goodluck,Neutral
3720,jansing refers mitt president mitt discuss st debate performance gaffe,Positive
3721,kaiser foundation report back critic senior would pay medicare romney r via,Negative
3722,go see romney ryan travesty paul ryan victory rally today draw conclusion whyamihere,Neutral
3723,romney dishonest foreign policy,Negative
3724,wiunion ross perot endorse romney polymath ia tcot wiright,Positive
3725,stay away tight jean mitt romney voter teamhoodheat,Negative
3726,mitt romney pay tax mitt romney pay tax,Neutral
3727,people rainbow flags window able romney ryan stuff,Positive
3728,course mitt lie matter number people know lie matter number people believe,Negative
3729,romney hit lead pp daily kos national poll tcot tlot,Positive
3730,dunno lot soup kitchens romney ryan get office willfinishwhatbushstarted,Negative
3731,rjhuf finally clear concise description romney tax plan mt,Neutral
3732,u good pray middle class romney elect lose pray tell truth,Negative
3733,mitt come ida lee tomorrow,Neutral
3734,nesara restore america galactic news dinar intel mitt romney,Neutral
3735,detail keep slip slidin away finally solid detail romney tax plan get ta see,Neutral
3736,rip romney yard sign put satan front lawn,Negative
3737,romney tax plan detail uitgelegd,Neutral
3738,female celebrity attack romney anti abortion agenda new ad political news video via,Negative
3739,electoral map flip romney tcot tlot,Positive
3740,mikebarr romney ryan say work overturn roe v wade access hormonal bc iud invitro fertilization,Negative
3741,woman issue absent st debate amazingly woman push romney ahead swing state next african american,Positive
3742,mitt presidential really amp barry,Positive
3743,enjoy american postcard series creationism museum visitor exhibit strong faith romney,Positive
3744,think mitt appoint,Neutral
3745,white vote mitt romney black guy half white people forget,Neutral
3746,tell hidden story romney relative die illegal abortion,Negative
3747,like mitt romney would tell anybody daz ryt shaniqua yu tellm gurl,Negative
3748,want novemberr ballot vote want decemberr mitt romney fo sho,Positive
3749,vote mitt romney,Neutral
3750,negative best use avoid mouse interaction yet romney tax plan via lovely,Neutral
3751,stacey dash fine as voting romney huh,Neutral
3752,romney promise job struggle region columbus dispatch,Positive
3753,taibbi romney ryan tax plan slaughter press,Negative
3754,romney release tax plan,Neutral
3755,orig tweet u respond abt racism display romney rally write dixie ucameu triedu fail bye,Negative
3756,like romney tax plan support bush economic leadership big deficit tax cut rich vote,Negative
3757,romney lie least base lie lord upbringing ryan simply patholgocial lyinryan,Negative
3758,notice lately various article blog idiot vote romney refer low information voter,Negative
3759,detailed plan romney ryan tax plan make interesting reading gop,Neutral
3760,fox news punk romney campaign,Negative
